	M1PX	M1PY	M1PZ	M1RX	M1RY	M1RZ	M2PX	M2PY	M2PZ	M2RX	M2RY	M2RZ	M3PX	M3PY	M3PZ	M3RX	M3RY	M3RZ
206	0.0583438228418	-0.0783179791744	0.306285863235	2.17376115999	0.81987998851	-0.274448171644	-0.0745036590221	-0.0247510328974	0.214077891163	0.267115015681	2.66234994847	-1.23625467897	0.0580448496334	-0.0779487461547	0.304370268985	2.17184674945	0.816863898488	-0.257463770906
207	0.0583438228418	-0.0783179791744	0.306285863235	2.17376115999	0.81987998851	-0.274448171644	-0.0745841050097	-0.025519000307	0.214936997316	0.253746635338	2.66844626316	-1.23674182249	0.0580448496334	-0.0779487461547	0.304370268985	2.17184674945	0.816863898488	-0.257463770906
208	0.0582885395381	-0.0782830809707	0.305999434512	2.17142565612	0.821513544215	-0.270815202686	-0.074832531898	-0.0262365669068	0.216209832787	0.235412715312	2.67397827812	-1.23568952172	0.0583595563255	-0.0784391725333	0.306150792667	2.16952951987	0.826584596126	-0.2701754063
209	-0.0753393311103	-0.0270279443928	0.218494694398	0.219133455268	2.68117646823	-1.25030379641	-0.0745361395717	-0.0268744457916	0.216159647817	0.218736445365	2.67716679693	-1.24420134063	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
210	0.0582739287082	-0.0783470176289	0.305942634547	2.17161713957	0.821571709485	-0.270616236099	-0.0745498691366	-0.027643470854	0.217150722872	0.200900100673	2.68529807146	-1.24204305865	0.0581482319144	-0.0781680836093	0.305680458794	2.17214203465	0.823537777179	-0.27969527776
211	0.0582033873176	-0.078204720454	0.305382451001	2.17127213737	0.818012522567	-0.267124644439	-0.0746286275489	-0.0282661964067	0.218021602291	0.187911127035	2.68768850972	-1.24842491853	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
212	0.0584324963982	-0.0784563879304	0.306365432677	2.17296066114	0.817154975472	-0.264243008803	-0.0747767279462	-0.0290637392289	0.21933877648	0.166466372697	2.69551830451	-1.24760753449	0.0580790954271	-0.0781977449811	0.305340721727	2.17002134096	0.825226120902	-0.275856770964
213	0.0585042279077	-0.0786003252455	0.306932044391	2.1733203369	0.820727289463	-0.267741856519	-0.0747041584935	-0.0297421180757	0.220150058998	0.151455959867	2.7013442397	-1.24856308574	0.0580790954271	-0.0781977449811	0.305340721727	2.17002134096	0.825226120902	-0.275856770964
214	0.0582373127572	-0.0782939971494	0.306175100559	2.1736226412	0.819329034302	-0.273654398758	-0.0746701587265	-0.0304157432684	0.220908041176	0.137620733161	2.70341698633	-1.25516448721	0.0582372932266	-0.0784646378038	0.306389509222	2.17181380854	0.824587671582	-0.273337860846
215	0.05809558018	-0.078165643898	0.305675120532	2.17336985918	0.815955509991	-0.270463179726	-0.100184412112	-0.011564876559	0.194283274769	2.26796793855	-0.100357215678	0.188694484692	0.0581675045943	-0.078322978581	0.305831837987	2.17147857692	0.821020379206	-0.269826207937
216	0.05809558018	-0.078165643898	0.305675120532	2.17336985918	0.815955509991	-0.270463179726	-0.100314783189	-0.0124799833997	0.194749272734	2.2658464309	-0.0854830768189	0.183672414522	0.0582372932266	-0.0784646378038	0.306389509222	2.17181380854	0.824587671582	-0.273337860846
217	0.0585042279077	-0.0786003252455	0.306932044391	2.1733203369	0.820727289463	-0.267741856519	-0.100861042865	-0.0133726218237	0.196357816217	2.27175409262	-0.072177690206	0.17435627145	0.0581675045943	-0.078322978581	0.305831837987	2.17147857692	0.821020379206	-0.269826207937
218	0.0585042279077	-0.0786003252455	0.306932044391	2.1733203369	0.820727289463	-0.267741856519	-0.101171634481	-0.0144147931832	0.197368594098	2.26925324611	-0.056780174738	0.17357382639	0.0581675045943	-0.078322978581	0.305831837987	2.17147857692	0.821020379206	-0.269826207937
219	0.0581657772045	-0.0783077399709	0.306235246269	2.1737103133	0.819514828516	-0.273975706938	-0.101839190514	-0.0154013607662	0.199176145152	2.27114572533	-0.0366630054312	0.161251658962	0.0583070768711	-0.0784354719408	0.306732797778	2.17395283037	0.822896305786	-0.277187374107
220	0.0581675045943	-0.078322978581	0.305831837987	2.17147857692	0.821020379206	-0.269826207937	-0.101986696835	-0.0163466197042	0.199998165368	2.27239291034	-0.0227418742013	0.155372874178	0.0580035976256	-0.0782022271203	0.305212088346	2.17472653542	0.818413096823	-0.264109283842
221	0.0580968971145	-0.0781804535889	0.3052707985	2.17113093267	0.817462113632	-0.266339380713	-0.101858903734	-0.0171061356411	0.200156516212	2.26948630607	-0.016878318335	0.148811042218	0.0581675045943	-0.078322978581	0.305831837987	2.17147857692	0.821020379206	-0.269826207937
222	0.0582544189852	-0.0784461609204	0.306314949854	2.17290810047	0.816789083333	-0.263772669785	-0.102320887652	-0.0181228433021	0.201685403489	2.26809990452	-0.00149916953176	0.149774797797	0.0581675045943	-0.078322978581	0.305831837987	2.17147857692	0.821020379206	-0.269826207937
223	0.0582544189852	-0.0784461609204	0.306314949854	2.17290810047	0.816789083333	-0.263772669785	-0.102627737385	-0.0188882535342	0.202914834367	2.27181449194	0.0105509703054	0.143585269368	0.0580610899661	-0.0782988909653	0.305720843969	2.17133968788	0.820468994656	-0.269036745909
224	0.0579034736424	-0.078062034099	0.304942604945	2.17306318349	0.811916377521	-0.265993379758	-0.102468817531	-0.0194277586797	0.202777512426	2.27158855444	0.0198237043905	0.132132237391	0.057755218925	-0.0780484817733	0.30459703962	2.17430069044	0.814493646349	-0.260169291003
225	0.0583102412148	-0.0784819211726	0.306604686493	2.17526419156	0.815153807196	-0.267393347581	-0.103077696784	-0.0201921112541	0.204706366632	2.27931098383	0.0335393967836	0.129252529433	0.057755218925	-0.0780484817733	0.30459703962	2.17430069044	0.814493646349	-0.260169291003
226	0.057974542565	-0.0782053289505	0.305506922663	2.17341908199	0.8154650862	-0.269477185503	-0.103054672861	-0.0207552424313	0.205022593458	2.27761599996	0.0427830301068	0.122621819416	0.0579194540772	-0.078170251076	0.30522042719	2.1710792535	0.817095939523	-0.265868942451
227	0.0580747612385	-0.0782630293936	0.306041221848	2.17465542302	0.811165837314	-0.263624105226	-0.103036018006	-0.0212408561618	0.205422528596	2.27385123731	0.0458382606103	0.121486067914	0.0579897312284	-0.0783127481229	0.305781338567	2.17142719998	0.820654377842	-0.269355627351
228	0.0580747612385	-0.0782630293936	0.306041221848	2.17465542302	0.811165837314	-0.263624105226	-0.103036018006	-0.0212408561618	0.205422528596	2.27385123731	0.0458382606103	0.121486067914	0.0579897312284	-0.0783127481229	0.305781338567	2.17142719998	0.820654377842	-0.269355627351
229	0.057974542565	-0.0782053289505	0.305506922663	2.17341908199	0.8154650862	-0.269477185503	-0.103711454514	-0.0225280908758	0.207754113183	2.27739253817	0.0702426755968	0.114719958566	0.0578814472379	-0.0782274812305	0.305449536545	2.17702317156	0.816421250956	-0.267251145261
230	0.0583102412148	-0.0784819211726	0.306604686493	2.17526419156	0.815153807196	-0.267393347581	-0.103523939513	-0.0229612121579	0.207828400945	2.27497656193	0.0754803069963	0.105679968989	0.057755218925	-0.0780484817733	0.30459703962	2.17430069044	0.814493646349	-0.260169291003
231	0.0583102412148	-0.0784819211726	0.306604686493	2.17526419156	0.815153807196	-0.267393347581	-0.103523939513	-0.0229612121579	0.207828400945	2.27497656193	0.0754803069963	0.105679968989	0.057755218925	-0.0780484817733	0.30459703962	2.17430069044	0.814493646349	-0.260169291003
232	0.0583102412148	-0.0784819211726	0.306604686493	2.17526419156	0.815153807196	-0.267393347581	-0.103523939513	-0.0229612121579	0.207828400945	2.27497656193	0.0754803069963	0.105679968989	0.057755218925	-0.0780484817733	0.30459703962	2.17430069044	0.814493646349	-0.260169291003
233	0.0583102412148	-0.0784819211726	0.306604686493	2.17526419156	0.815153807196	-0.267393347581	-0.104106518437	-0.0251255268718	0.211026920257	2.27490006058	0.102090796822	0.0965006650159	0.0579194540772	-0.078170251076	0.30522042719	2.1710792535	0.817095939523	-0.265868942451
234	0.0583102412148	-0.0784819211726	0.306604686493	2.17526419156	0.815153807196	-0.267393347581	-0.104106518437	-0.0251255268718	0.211026920257	2.27490006058	0.102090796822	0.0965006650159	0.0579194540772	-0.078170251076	0.30522042719	2.1710792535	0.817095939523	-0.265868942451
235	0.057974542565	-0.0782053289505	0.305506922663	2.17341908199	0.8154650862	-0.269477185503	-0.104290671088	-0.0267748845552	0.21293481417	2.27633719773	0.129638382562	0.0812269192671	0.0578814472379	-0.0782274812305	0.305449536545	2.17702317156	0.816421250956	-0.267251145261
236	0.057974542565	-0.0782053289505	0.305506922663	2.17341908199	0.8154650862	-0.269477185503	-0.104391386315	-0.0277141430279	0.214068773378	2.275362047	0.142649888784	0.0751603339426	0.0578104705233	-0.0780839768437	0.304884677984	2.17665456966	0.812867884235	-0.263759383508
237	0.0578327026918	-0.07807627992	0.305004676367	2.17315590682	0.812099452434	-0.26630672075	-0.104303707604	-0.02852270002	0.214825824246	2.27110348128	0.150407166034	0.0726008229832	0.057974542565	-0.0782053289505	0.305506922663	2.17341908199	0.8154650862	-0.269477185503
238	0.057974542565	-0.0782053289505	0.305506922663	2.17341908199	0.8154650862	-0.269477185503	-0.104474434288	-0.0293165635208	0.216003711212	2.27430888055	0.164580894773	0.0655485255244	0.0578104705233	-0.0780839768437	0.304884677984	2.17665456966	0.812867884235	-0.263759383508
239	0.0581475248525	-0.0784216749346	0.306202381244	2.17276406729	0.816238825786	-0.262988395611	-0.104861879314	-0.0301499779641	0.217868907848	2.27913563761	0.178519397453	0.0595374398081	0.0578104705233	-0.0780839768437	0.304884677984	2.17665456966	0.812867884235	-0.263759383508
240	0.057974542565	-0.0782053289505	0.305506922663	2.17341908199	0.8154650862	-0.269477185503	-0.104846707286	-0.030939179807	0.218725936599	2.2745251188	0.188076718503	0.0547467996787	0.0578104705233	-0.0780839768437	0.304884677984	2.17665456966	0.812867884235	-0.263759383508
241	0.057974542565	-0.0782053289505	0.305506922663	2.17341908199	0.8154650862	-0.269477185503	-0.104846707286	-0.030939179807	0.218725936599	2.2745251188	0.188076718503	0.0547467996787	0.0578104705233	-0.0780839768437	0.304884677984	2.17665456966	0.812867884235	-0.263759383508
242	0.0582331285352	-0.0786913716218	0.307274377324	2.1722290901	0.817570326738	-0.273055103885	-0.104854958309	-0.0324093827959	0.220578151761	2.2770072218	0.211215599183	0.0442488313957	0.0573377276582	-0.0776821118562	0.30330034039	2.17454561295	0.809838859786	-0.26270621361
243	0.0582331285352	-0.0786913716218	0.307274377324	2.1722290901	0.817570326738	-0.273055103885	-0.104897703652	-0.0331027973583	0.221452108222	2.27672654936	0.221838707281	0.0383667960338	0.0575618145589	-0.0779294560647	0.304266316427	2.17622048295	0.808958231127	-0.259822234381
244	0.0577339651873	-0.0782930557086	0.3055533898	2.17365672767	0.815271383984	-0.269392110859	-0.105100757042	-0.0338836208205	0.222880173632	2.27768436903	0.231772752647	0.034482319157	0.0577039548335	-0.078059442769	0.304771897031	2.1765071024	0.81231869585	-0.262974097921
245	0.0582331285352	-0.0786913716218	0.307274377324	2.1722290901	0.817570326738	-0.273055103885	-0.1050116434	-0.0345867796469	0.223781247019	2.27742465162	0.242873654028	0.0278867785901	0.0576683360942	-0.0779541673218	0.304379757419	2.17637032492	0.809506559267	-0.260603039856
246	0.0580689783108	-0.0785701425256	0.306652053937	2.17550415779	0.814960334782	-0.267307828304	-0.105029449847	-0.0352895728054	0.22462005209	2.2769721062	0.253744479908	0.0220256944671	0.0575618145589	-0.0779294560647	0.304266316427	2.17622048295	0.808958231127	-0.259822234381
247	0.0577339651873	-0.0782930557086	0.3055533898	2.17365672767	0.815271383984	-0.269392110859	-0.104919473488	-0.0359965389507	0.225488173006	2.27657665153	0.264995128652	0.0154566641235	0.0575618145589	-0.0779294560647	0.304266316427	2.17622048295	0.808958231127	-0.259822234381
248	0.0582331285352	-0.0786913716218	0.307274377324	2.1722290901	0.817570326738	-0.273055103885	-0.104829111254	-0.036694220281	0.226244252611	2.27576325075	0.275797718644	0.00978183435993	0.0575618145589	-0.0779294560647	0.304266316427	2.17622048295	0.808958231127	-0.259822234381
249	0.0577339651873	-0.0782930557086	0.3055533898	2.17365672767	0.815271383984	-0.269392110859	-0.104769297306	-0.0375209102968	0.227272918514	2.26899338467	0.279438031873	0.0111612099151	0.0575618145589	-0.0779294560647	0.304266316427	2.17622048295	0.808958231127	-0.259822234381
250	0.0577339651873	-0.0782930557086	0.3055533898	2.17365672767	0.815271383984	-0.269392110859	-0.104635007771	-0.0382360827357	0.228107405124	2.2684367988	0.290902296441	0.00469648692751	0.0575618145589	-0.0779294560647	0.304266316427	2.17622048295	0.808958231127	-0.259822234381
